"Enchant Cloak - Lesser Shadow Resistance",13522,"Enchant Cloak - Lesser Shadow Resistance",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Bite (Rank 5)",17265,"Bite","Rank 5","Ability_Racial_Cannibalize",0,"False",0,0,0,100
"White Wedding Dress",12131,"White Wedding Dress",,"Spell_Nature_DryadDispelMagic",0,"False",0,0,0,100
"Planting Seaforium Depth Charge",45503,"Planting Seaforium Depth Charge",,"INV_Gizmo_SuperSapperCharge",0,"False",0,3000,0,2
"Nature's Swiftness Cooldown Reduction",38499,"Nature's Swiftness Cooldown Reduction",,"Trade_Engineering",0,"False",0,0,0,0
"Dispersal",52972,"Dispersal",,"Spell_Frost_FrostArmor02",0,"False",0,0,0,0
"Pink Gumball",65780,"Pink Gumball",,"INV_Misc_Gem_Pearl_05",0,"False",0,0,0,0
"Mental Strength",18555,"Mental Strength","Rank 5","Spell_Nature_EnchantArmor",0,"False",0,0,0,0
"Dragging Dead Naga",74901,"Dragging Dead Naga",,"Achievement_Boss_Warlord_Kalithresh",0,"False",0,0,0,50000
"Lightning Ring",51849,"Lightning Ring",,"Spell_Nature_Purge",0,"False",0,0,0,0
"Create Plague Cauldron",52706,"Create Plague Cauldron",,"Trade_Engineering",0,"False",0,0,0,50000
"Arcane Explosion(Rank 7)",27380,"Arcane Explosion","Rank 7","Spell_Nature_WispSplode",0,"False",0,0,0,100
"Rocket Boots Engaged",30452,"Rocket Boots Engaged",,"INV_Gizmo_RocketBoot_01",0,"False",1,0,0,0
"Chained Peasant (Breath)",54613,"Chained Peasant (Breath)",,"Trade_Engineering",0,"False",0,0,0,50000
"Brutal Totem of Indomitability",46096,"Brutal Totem of Indomitability",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Jade Dagger Pendant",56195,"Jade Dagger Pendant",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Worg Taxi",46621,"Worg Taxi",,"Trade_Engineering",0,"False",0,0,0,50000
"Necrotic Aura Pre Warning",60929,"Necrotic Aura Pre Warning",,"Trade_Engineering",0,"False",0,0,0,0
"Lurky",24988,"Lurky",,"INV_Egg_03",0,"False",0,0,0,0
"Summon Bounty Hunter Cage",47045,"Summon Bounty Hunter Cage",,"Trade_Engineering",0,"False",0,0,0,0
"Toxic Contagion",6672,"Toxic Contagion",,"Trade_Engineering",0,"False",0,0,0,0
"Greater Frost Protection Potion",17575,"Greater Frost Protection Potion",,"Trade_Engineering",0,"False",0,3000,0,0
"Empty Phial",11513,"Empty Phial",,"Trade_Engineering",0,"False",0,2000,0,0
"Enchanted Adamantite Breastplate",29610,"Enchanted Adamantite Breastplate",,"Spell_Shadow_SealOfKings",0,"False",0,45000,0,0
"RAF",31366,"RAF",,"Trade_Engineering",0,"False",0,0,0,100
"Get Pulled",38072,"Get Pulled",,"Trade_Engineering",0,"False",0,0,0,80
"Toxic Waste",70436,"Toxic Waste",,"Spell_Nature_Acid_01",0,"False",0,0,0,40
"Shadow Bolt (Rank 1)",73538,"Shadow Bolt","Rank 1","Spell_Shadow_ShadowBolt",0,"False",0,2000,0,40
"Druid Morph",68929,"Druid Morph",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Ruby Flowers",49743,"Summon Ruby Flowers",,"Trade_Engineering",0,"False",0,0,0,15
"Scrap Reaver X6000",34630,"Scrap Reaver X6000",,"INV_Misc_EngGizmos_20",0,"False",0,0,0,100
"Increased Shadow Resist 60",57698,"Increased Shadow Resist 60",,"Trade_Engineering",0,"False",0,0,0,0
"Fiery Payback (Rank 1)",44440,"Fiery Payback","Rank 1","Ability_Mage_FieryPayback",0,"False",0,0,0,0
"Senegal",10684,"Senegal",,"INV_Feather_11",0,"False",0,0,0,0
"Improved Serpent Sting",19464,"Improved Serpent Sting","Rank 1","Ability_Hunter_Quickshot",0,"False",0,0,0,0
"Attack Power Ranged 62",21450,"Attack Power Ranged 62",,"Trade_Engineering",0,"False",0,0,0,0
"Borean Tundra",67834,"Borean Tundra",,"Trade_Engineering",0,"False",0,0,0,50000
"Test of Strength Result Anim",62072,"Test of Strength Result Anim",,"Trade_Engineering",0,"False",0,0,0,100
"Recite Words of Celebras",21950,"Recite Words of Celebras",,"Trade_Engineering",0,"False",0,3000,0,10
"Bronzebeard Reunion 4",56724,"Bronzebeard Reunion 4",,"Trade_Engineering",0,"False",0,0,0,40
"Conjure Food",28612,"Conjure Food","Rank 7","INV_Misc_Food_73CinnamonRoll",0,"False",0,0,0,0
"Spiked Collar (Rank 3)",53184,"Spiked Collar","Rank 3","INV_Jewelry_Necklace_22",0,"False",0,0,0,0
"Inquiry of Faith (Rank 1)",53380,"Inquiry of Faith","Rank 1","Ability_Paladin_RighteousVengeance",0,"False",0,0,0,0
"Combat Endurance (Rank 1)",17427,"Combat Endurance","Rank 1","Spell_Nature_AncestralGuardian",0,"False",0,0,0,0
"Attack Power 48",9333,"Attack Power 48",,"Trade_Engineering",0,"False",0,0,0,0
"Double Breath",38361,"Double Breath",,"Spell_Fire_Fire",0,"False",0,2300,0,0
"Simple Black Dress",12077,"Simple Black Dress",,"Ability_Ensnare",0,"False",0,25000,0,0
"Acid Burst",72018,"Acid Burst",,"Spell_Shadow_PlagueCloud",0,"False",0,750,0,0
"Blessing of Spell Warding",41451,"Blessing of Spell Warding",,"Spell_Holy_SealOfRighteousness",0,"False",0,0,0,50000
"Sweep",61598,"Sweep",,"Spell_Nature_Thorns",0,"False",0,1500,0,0
"Permanent Ground Scorpok Assay(QASpell)",30173,"Permanent Ground Scorpok Assay","QASpell","Spell_Nature_Purge",0,"False",0,0,0,100
"Resolute Cape",31448,"Resolute Cape",,"Ability_Ensnare",0,"False",0,50000,0,0
"Burning Bile",66869,"Burning Bile",,"Ability_Mage_Burnout",0,"False",0,0,0,50000
"Transmute: Dreadstone",66662,"Transmute: Dreadstone",,"inv_jewelcrafting_gem_31",0,"False",0,5000,0,0
"Lightning Field",64972,"Lightning Field",,"Spell_Lightning_LightningBolt01",0,"False",0,0,0,0
"Sociopath",39511,"Sociopath",,"Ability_Warrior_ImprovedDisciplines",0,"False",0,0,0,0
"Script Cast Summon Image of Drakuru",47117,"Script Cast Summon Image of Drakuru",,"Trade_Engineering",0,"False",0,0,0,25
"Armor Penetration 203",53026,"Armor Penetration 203",,"Spell_Holy_ArcaneIntellect",0,"False",0,0,0,0
"Portal: Moonglade",57535,"Portal: Moonglade",,"Spell_Arcane_TeleportMoonglade",0,"False",0,0,0,50000
"Silithid Swarm Passive",6590,"Silithid Swarm Passive",,"Ability_Devour",0,"False",0,0,0,0
"Flaming Cannonball",29625,"Flaming Cannonball",,"Spell_Holy_MindVision",0,"False",0,0,0,0
"Stasis Field",40835,"Stasis Field",,"Spell_Arcane_Blast",0,"False",0,0,0,20
"Teleport: IF/UC",27601,"Teleport: IF/UC",,"Spell_Arcane_PortalIronForge",0,"False",0,0,0,0
"Gossip NPC Periodic Trigger - Talk",33227,"Gossip NPC Periodic Trigger - Talk",,"Trade_Engineering",0,"False",0,0,0,40
"[DND] Test Dance",73837,"[DND] Test Dance",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Ravenous Worgen",66836,"Summon Ravenous Worgen",,"Trade_Engineering",0,"False",0,0,0,0
"Soothing Kiss (Rank 3)",20405,"Soothing Kiss","Rank 3","Spell_Shadow_SoothingKiss",0,"False",0,3000,0,100
"Ghost Strike",36094,"Ghost Strike",,"Spell_Shadow_Curse",0,"False",-2,0,0,10
"Flexweave Underlay",55002,"Flexweave Underlay",,"Trade_Engineering",0,"False",0,5000,0,0
"Combo Point",34071,"Combo Point",,"Ability_Druid_Rake",0,"False",3,0,0,50000
"Gut Spray",72025,"Gut Spray",,"Spell_Shadow_CorpseExplode",0,"False",0,0,0,0
"Mana Tap (Racial)",28734,"Mana Tap","Racial","Spell_Arcane_ManaTap",0,"False",0,0,0,30
"Suffering(Rank 2)",20394,"Suffering","Rank 2","Spell_Shadow_BlackPlague",0,"False",0,3000,0,100
"Forcecast Vengeance of Elune",66027,"Forcecast Vengeance of Elune",,"Spell_Nature_MoonGlow",0,"False",0,2000,0,50000
"Impale Leviroth",47170,"Impale Leviroth",,"INV_Misc_Ammo_Arrow_03",0,"False",0,1500,0,10
"Nether Shock(Special Ability)",50479,"Nether Shock","Special Ability","Spell_Shadow_SoulLeech_3",0,"False",2,0,0,20
"Increased Melee Critical 14",42528,"Increased Melee Critical 14",,"Trade_Engineering",0,"False",0,0,0,0
"Enraged Mammoth: Trample Aura for On Death Kill Credit",52607,"Enraged Mammoth: Trample Aura for On Death Kill Credit",,"Trade_Engineering",0,"False",0,0,0,0
"Hate to Zero",63984,"Hate to Zero",,"Spell_Shadow_Charm",0,"False",0,0,0,0
"Ever Watching From Above - Diemetradon Aura",72197,"Ever Watching From Above - Diemetradon Aura",,"Trade_Engineering",0,"False",0,0,0,50000
"Increase Healing 48",18034,"Increase Healing 48",,"Trade_Engineering",0,"False",0,0,0,0
"Heroism",39200,"Heroism",,"Spell_Holy_MindVision",0,"False",0,0,0,40
"Summon Doom Blossom",40188,"Summon Doom Blossom",,"Spell_Shadow_SoulGem",50,"False",0,0,0,0
"Left Wing Explosion",73587,"Left Wing Explosion",,"INV_Elemental_Primal_Fire",0,"False",0,0,0,0
"Koroth's Banner Swiped",69858,"Koroth's Banner Swiped",,"Trade_Engineering",0,"False",0,0,0,0
"Arcane Explosion (Rank 5)",10203,"Arcane Explosion","Rank 5","Spell_Nature_WispSplode",0,"False",0,0,0,100
"Grand Caravan Mammoth",60136,"Grand Caravan Mammoth",,"Ability_Mount_Mammoth_Brown",0,"False",0,1500,0,0
"Turkey Vision",61931,"Turkey Vision",,"Spell_Holy_SpiritualGuidence",0,"False",0,0,0,0
"Major Arcane Resistance Potion",41442,"Major Arcane Resistance Potion",,"Trade_Alchemy",0,"False",0,0,0,5
"Taxi Path Flavor",51222,"Taxi Path Flavor",,"Trade_Engineering",0,"False",0,0,0,0
"Time-Lost Proto-Drake",60002,"Time-Lost Proto-Drake",,"Ability_Mount_Drake_Proto",0,"False",0,1500,0,0
"Malleable Goo Summon",72298,"Malleable Goo Summon",,"Trade_Engineering",0,"False",0,0,0,0
"Mechanical Repair Kit",15255,"Mechanical Repair Kit",,"Trade_Engineering",0,"False",0,3000,0,0
"Unstable Affliction (Rank 5)",68155,"Unstable Affliction","Rank 5","Spell_Shadow_UnstableAffliction_3",0,"False",0,1500,0,30
"Summon Timer: Blazing Skeleton",70913,"Summon Timer: Blazing Skeleton",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Mine Cart",52416,"Summon Mine Cart",,"Trade_Engineering",0,"False",0,0,0,50000
"True Power of the Rod: Quest Invisibility 3",65758,"True Power of the Rod: Quest Invisibility 3",,"Trade_Engineering",0,"False",0,0,0,0
"Event - Chain Lightning (instakill)",36884,"Event - Chain Lightning (instakill)",,"Spell_Nature_ChainLightning",0,"False",0,0,0,100
"Precision",19155,"Precision","Rank 5","Ability_Rogue_Ambush",0,"False",0,0,0,0
"Gem-studded Leather Belt",3778,"Gem-studded Leather Belt",,"Trade_LeatherWorking",0,"False",0,45000,0,0
"Item - Druid T9 Restoration Relic (Rejuvenation)",67356,"Item - Druid T9 Restoration Relic (Rejuvenation)",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Disrupting the Artifact",65207,"Disrupting the Artifact",,"Trade_Engineering",0,"False",0,2000,5,30
"CSA Dummy Effect Self 6",65563,"CSA Dummy Effect Self 6",,"Trade_Engineering",0,"False",0,100,0,50000
"Daring",30841,"Daring",,"Spell_Holy_GreaterBlessingofKings",0,"False",0,0,0,0
"Stormwind Aspirant's Pennant",62595,"Stormwind Aspirant's Pennant",,"inv_misc_tournaments_symbol_human",0,"False",-2,0,0,50000
"Tainted Blood (Rank 5)",27497,"Tainted Blood","Rank 5","Spell_Shadow_LifeDrain",0,"False",0,3000,0,100
"Touch of Misery",50090,"Touch of Misery",,"Spell_Shadow_NightOfTheDead",150,"False",0,1500,0,100
"Frost Bomb Targeting Visual",70022,"Frost Bomb Targeting Visual",,"Trade_Engineering",0,"False",0,0,0,0
"QA -5000 Attack Power(QASpell)",36935,"QA -5000 Attack Power","QASpell","Spell_BrokenHeart",0,"False",0,0,0,0
"Lordaeron Throne Room Credit",65059,"Lordaeron Throne Room Credit",,"Trade_Engineering",0,"False",0,0,0,45
"Capturing The Unknown: See Invis Target Bunny 2",70678,"Capturing The Unknown: See Invis Target Bunny 2",,"Ability_Racial_BloodRage",0,"False",0,0,0,0
"Full Speed",1557,"Full Speed",,"Ability_Warrior_InnerRage",0,"False",0,0,0,0
"Summon Stormforged Pursuer",54994,"Summon Stormforged Pursuer",,"Trade_Engineering",0,"False",0,0,0,30
"Rune Credit 2",47683,"Rune Credit 2",,"Spell_Fire_SelfDestruct",0,"False",0,0,0,50
"Enchant Weapon - Lesser Beastslayer",13653,"Enchant Weapon - Lesser Beastslayer",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Corrode Flesh",57076,"Corrode Flesh",,"Spell_Nature_Acid_01",0,"False",0,2000,0,0
"Create Stunned Wolpertinger Item",41622,"Create Stunned Wolpertinger Item",,"Trade_Engineering",0,"False",0,0,0,100
"Potent Stench",49862,"Potent Stench",,"Ability_Creature_Cursed_02",0,"False",0,0,0,10
"Hamstring Rage Reduction",22778,"Hamstring Rage Reduction","Rank 1","Ability_ShockWave",0,"False",0,0,0,0
"The Chosen Champion",59041,"The Chosen Champion",,"Ability_Warrior_IntensifyRage",0,"False",0,3000,0,0
"Boon of the Loa",74865,"Boon of the Loa",,"inv_misc_tournaments_banner_troll",0,"False",0,0,0,80
"Seal of Blood",38008,"Seal of Blood",,"Spell_Holy_SealOfBlood",90,"False",0,0,0,0
"Ambassador Gaines is Hostage",73418,"Ambassador Gaines is Hostage",,"Achievement_Character_Human_Male",0,"False",0,0,0,50000
"Cosmetic - Underwater Blood",46767,"Cosmetic - Underwater Blood",,"Trade_Engineering",0,"False",0,0,0,0
"Blue Lumberjack Shirt",55994,"Blue Lumberjack Shirt",,"Trade_Tailoring",0,"False",0,3000,0,0
"Brutal Impact(Rank 2)",16941,"Brutal Impact","Rank 2","Ability_Druid_Bash",0,"False",0,0,0,0
"Charge Targeting",36038,"Charge Targeting",,"Ability_Hunter_SniperShot",0,"False",1,0,0,60
"Tidal Charm",835,"Tidal Charm",,"Spell_Frost_SummonWaterElemental",0,"False",0,0,0,30
"Summon Voidwalker C",33584,"Summon Voidwalker C",,"Spell_Shadow_SummonVoidWalker",0,"False",0,0,0,50000
"Radiant Boots",16656,"Radiant Boots",,"Spell_Shadow_SealOfKings",0,"False",0,25000,0,0
"Brown Linen Pants",3914,"Brown Linen Pants",,"Trade_Engineering",0,"False",0,2000,0,0
"Dan's Change Vehicle",65431,"Dan's Change Vehicle",,"Spell_Shadow_TwistedFaith",0,"False",0,0,0,50000
"Cosmetic Drowned State (Drowned Anim)",70699,"Cosmetic Drowned State (Drowned Anim)",,"Trade_Engineering",0,"False",0,0,0,0
"Racer Kill Counter Reset",49446,"Racer Kill Counter Reset",,"Trade_Engineering",0,"False",0,0,0,100
"Improved Cone of Cold (Rank 1)",11190,"Improved Cone of Cold","Rank 1","Spell_Frost_Glacier",0,"False",0,0,0,0
"QAEnchant Gloves +30 Healing",27111,"QAEnchant Gloves +30 Healing","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Deadly Gladiator's Idol of Steadfastness",60719,"Deadly Gladiator's Idol of Steadfastness",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Transitus Shield Beam Branch (R to L)",48375,"Transitus Shield Beam Branch (R to L)",,"Trade_Engineering",0,"False",0,0,0,50000
"Ping for Artifact",65300,"Ping for Artifact",,"INV_Gizmo_08",0,"False",0,0,0,20
"Warbot",65682,"Warbot",,"INV_Misc_Key_05",0,"False",0,0,0,0
"Demon Fire",40029,"Demon Fire",,"Trade_Engineering",0,"False",0,0,0,0
"Cornered",53497,"Cornered","Rank 2","Ability_Hunter_SurvivalInstincts",0,"False",0,0,0,0
"Radiant Gloves",16654,"Radiant Gloves",,"Spell_Shadow_SealOfKings",0,"False",0,25000,0,0
"Deranged Tantrum",51782,"Deranged Tantrum",,"Ability_Whirlwind",0,"False",0,0,0,0
"Summon Deviate Venomwing",7972,"Summon Deviate Venomwing",,"Spell_Shadow_AntiShadow",0,"False",0,0,0,0
"Steal Ranged",57590,"Steal Ranged",,"Ability_Warrior_Disarm",0,"False",1,0,0,100
"Ride Ghostwing",59091,"Ride Ghostwing",,"Spell_Magic_MageArmor",0,"False",0,0,0,30
"QA Damage Coefficient 1 (QASpell)",34177,"QA Damage Coefficient 1","QASpell","Spell_Shadow_ShadowBolt",380,"False",0,3000,0,30
"Jewelcrafting(Expert)",28894,"Jewelcrafting","Expert","INV_Misc_Gem_02",0,"False",0,0,0,0
"Point of No Escape (Rank 2)",53299,"Point of No Escape","Rank 2","Ability_Hunter_PointofNoEscape",0,"False",0,0,0,0
"Smash Mammoth Trap",46201,"Smash Mammoth Trap",,"Trade_Engineering",0,"False",0,1000,0,5
"Master Tactician (Rank 1)",34833,"Master Tactician","Rank 1","Ability_Hunter_MasterTactitian",0,"False",0,0,0,0
"Stunning Blast(Rank 2)",5649,"Stunning Blast","Rank 2","Spell_Frost_Stun",0,"False",0,0,0,0
"Master of Ghouls (Passive)",52143,"Master of Ghouls","Passive","Spell_Shadow_AnimateDead",0,"False",5,0,0,0
"Arcane Power Trigger",54806,"Arcane Power Trigger",,"Trade_Engineering",0,"False",0,0,0,5
"PS Engineering - Arena Markers Make Visible",54281,"PS Engineering - Arena Markers Make Visible",,"Trade_Engineering",0,"False",0,0,0,50000
"Goblin Engineer",20222,"Goblin Engineer",,"Spell_Fire_SelfDestruct",0,"False",0,0,0,0
"Sabotage",71225,"Sabotage",,"INV_Ammo_Bullet_01",0,"False",0,2000,0,6
"Overload Circuit",62399,"Overload Circuit",,"Spell_Nature_LightningOverload",0,"False",0,0,0,50
"CKTest Bolt (Rank 1)",68073,"CKTest Bolt","Rank 1","Spell_Shadow_ShadowBolt",0,"False",0,500,0,40
"Luminous Bluetail",46386,"Luminous Bluetail",,"INV_Misc_Fish_10",0,"False",0,0,0,0
"Nef Trans",22538,"Nef Trans",,"Trade_Engineering",0,"False",0,0,0,0
"Increased Damage - Beast 02",7590,"Increased Damage - Beast 02",,"Trade_Engineering",0,"False",0,0,0,0
"Explosives Shredding: Horde Explosives Call for Help",63600,"Explosives Shredding: Horde Explosives Call for Help",,"Trade_Engineering",0,"False",0,0,0,0
"Corrupted Fire Nova Totem",23419,"Corrupted Fire Nova Totem",,"Spell_Fire_SealOfFire",640,"False",0,0,0,0
"East Survey Complete",67587,"East Survey Complete",,"Ability_Warrior_SecondWind",0,"False",0,0,0,0
"Shadoweave Pants",12052,"Shadoweave Pants",,"Ability_Ensnare",0,"False",0,25000,0,0
"Dash(Cat Form)",1850,"Dash","Cat Form","Ability_Druid_Dash",0,"False",3,0,0,0
"QAEnchant Ring +4 Stats(QASpell)",36284,"QAEnchant Ring +4 Stats","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Salt Flats Racer Slow",6601,"Salt Flats Racer Slow",,"INV_Misc_Gear_01",0,"False",0,0,0,0
"Power Word: Shield 500 (Rank 7)",20706,"Power Word: Shield 500","Rank 7","Spell_Holy_PowerWordShield",0,"False",0,0,0,40
"Master's Spellthread",56034,"Master's Spellthread","Rank 1","Spell_Nature_AstralRecalGroup",0,"False",0,4000,0,0
"Runic Plate Boots",16665,"Runic Plate Boots",,"Spell_Shadow_SealOfKings",0,"False",0,25000,0,0
"Conjure Stormpike Rank 2 Insignia DND",22115,"Conjure Stormpike Rank 2 Insignia DND",,"Trade_Engineering",0,"False",0,1000,0,5
"You're a ...! (Effects5)",54145,"You're a ...! (Effects5)",,"Trade_Engineering",0,"False",0,0,0,0
"Fear Resistance 4 (Passive)",24351,"Fear Resistance 4","Passive","INV_Misc_Head_Undead_01",0,"False",0,0,0,0
"Attack Power 124",42039,"Attack Power 124",,"Trade_Engineering",0,"False",0,0,0,0
"Enraging Strike",37974,"Enraging Strike",,"Ability_Warrior_SavageBlow",0,"False",1,0,0,0
"White Swashbuckler's Shirt",8483,"White Swashbuckler's Shirt",,"Ability_Ensnare",0,"False",0,25000,0,0
"Mana Shield(Rank 3)",8497,"Mana Shield","Rank 3","Spell_Shadow_DetectLesserInvisibility",0,"False",0,0,0,100
"Josephine Dying",50693,"Josephine Dying",,"Spell_Shadow_LifeDrain",0,"False",0,0,0,15
"Festive Holiday Mount",62061,"Festive Holiday Mount",,"INV_Misc_Plant_03",0,"False",0,0,0,0
"Dampen Magic(Rank 4)",10175,"Dampen Magic","Rank 4","Spell_Nature_AbolishMagic",0,"False",0,0,0,100
"Item - Warrior T9 Tank 2P Bonus (Taunt)",67269,"Item - Warrior T9 Tank 2P Bonus (Taunt)",,"Trade_Engineering",0,"False",0,0,0,0
"First Aid (Rank 16)",51803,"First Aid","Rank 16","Spell_Holy_Heal",0,"False",0,1500,0,15
"Power Word: Shield 500(Rank 7)",20706,"Power Word: Shield 500","Rank 7","Spell_Holy_PowerWordShield",0,"False",0,0,0,40
"You're a...!",43968,"You're a...!",,"Trade_Engineering",0,"False",0,0,0,100
"Fatigued",3271,"Fatigued",,"Spell_Shadow_FingerOfDeath",0,"False",0,0,0,0
"Summon Telescope 02 (Tekla)",73763,"Summon Telescope 02 (Tekla)",,"Trade_Engineering",0,"False",0,0,0,0
"Conviction (Rank 3)",20057,"Conviction","Rank 3","ability_paladin_conviction",0,"False",0,0,0,0
"Forcecast Summon Goregek",51187,"Forcecast Summon Goregek",,"Trade_Engineering",0,"False",0,100,0,50000
"Mistcaller State",51589,"Mistcaller State",,"Trade_Engineering",0,"False",0,0,0,0
"Touch of the Black Claw",2596,"Touch of the Black Claw",,"Trade_Engineering",0,"False",0,0,0,0
"Morbidity(Rank 2)",49564,"Morbidity","Rank 2","Spell_Shadow_DeathAndDecay",0,"False",0,0,0,0
"Increase Nature Dam 27",17990,"Increase Nature Dam 27",,"Trade_Engineering",0,"False",0,0,0,0
"Protective Ward Passive",42480,"Protective Ward Passive",,"Spell_Shadow_Teleport",0,"False",0,0,0,0
"Corpse Teleport",69016,"Corpse Teleport",,"Trade_Engineering",0,"False",0,0,0,0
"Ice Spear Control Aura",46371,"Ice Spear Control Aura",,"Trade_Engineering",0,"False",0,0,0,0
"Headless Horseman - Fire",42074,"Headless Horseman - Fire",,"Trade_Engineering",0,"False",0,0,0,0
"Diabolic Remedy",43710,"Diabolic Remedy",,"INV_Offhand_Stratholme_A_01",0,"False",0,0,0,0
"Gossip NPC Appearance - Dwarf Male, Halloween",43627,"Gossip NPC Appearance - Dwarf Male, Halloween",,"Spell_Frost_FrostShock",0,"False",0,0,0,0
"Eject",40486,"Eject",,"INV_Gauntlets_05",0,"False",0,0,0,10
"Quickness",4281,"Quickness",,"Spell_Nature_MoonGlow",0,"False",0,0,0,0
"Quest Complete Credit Credit",52355,"Quest Complete Credit Credit",,"Trade_Engineering",0,"False",0,0,0,50000
"Berserker!",60196,"Berserker!",,"Ability_BullRush",0,"False",0,0,0,30
"Greater Arcane Elixir",16889,"Greater Arcane Elixir",,"INV_Potion_47",0,"False",0,0,0,0
"Unstable Ooze Explosion",69839,"Unstable Ooze Explosion",,"Ability_Creature_Poison_06",0,"False",0,4000,0,0
"Holy Touch",34218,"Holy Touch",,"Spell_Holy_HolyBolt",0,"False",0,0,0,0
"Summon Ashenvale Archers 12",65892,"Summon Ashenvale Archers 12",,"Trade_Engineering",0,"False",0,0,0,50000
"Banner, Alliance",60161,"Banner, Alliance",,"Trade_Engineering",0,"False",0,0,0,0
"Improved Gouge (Rank 1)",13741,"Improved Gouge","Rank 1","Ability_Gouge",0,"False",0,0,0,0
"Improved Corruption(Rank 3)",17812,"Improved Corruption","Rank 3","Spell_Shadow_AbominationExplosion",0,"False",0,0,0,0
"Gossip NPC Appearance - Gnome Female, Lunar Festival",33446,"Gossip NPC Appearance - Gnome Female, Lunar Festival",,"Spell_Frost_FrostShock",0,"False",0,0,0,0
